2089801	confusion	avoid	10	10	9	9	And the article should mention -LRB- book -RRB- to avoid confusion .																		
2581930	etc	avoid	18	18	16	16	An established user incites on-Wikipedia disruption , canvasses , solicits people to revert-war for them to avoid 3RR etc .																		
4315133	scrutiny	avoid	17	17	16	16	Clearly this is someone who has figured out how to game the system in order to avoid scrutiny .																		
4371955	problem	avoid	24	24	22	22	Consider alternating or changing image locations so as to avoid having left aligned images near the tops or bottoms of sections to avoid this problem .																		
5000236	violence	avoiding	5	5	3	3	David Beaton , avoiding open violence through fear of Hamilton ' s high connections , invited him to a conference at St Andrews .																		
6265608	plea	avoided	32	32	15	15	Attorneys ' Manual states that in the federal system , Alford pleas `` should be avoided except in the most unusual circumstances , even if no plea agreement is involved and the plea would cover all pending charges .																		
6434212	problem	Avoiding	2	2	0	0	Avoiding this problem and featuring the optical image amplification for dramatic improvement in sensitivity at high image acquisition rates , STEAM ' s shutter speed is at least 1000 times faster than the state-of-the-art CCD and CMOS cameras .																		
6913803	awkwardness	avoids	32	32	29	29	Although it could make representation more exact for a representative ' s vote in the governing body to be weighted according to the number of his constituents , it avoids complexity and awkwardness if each representative has exactly 1 vote .																		
7287746	predation	avoid	4	4	3	3	Also , to avoid predation , many species are dark to blend in with their environment .																		
7664207	capture	avoid	19	19	18	18	Adolf Hitler -LRB- 1945 -RRB- ; Austrian-born , Nazi Germany dictator , swallowed cyanide and shot himself to avoid capture by the Soviet military .																		
11049801	deletion	avoid	13	13	12	12	He takes this as a determination that she was notable enough to avoid deletion and should be merged , creating a new issue .																		
11798212	confusion	avoid	25	25	24	24	Built by the Great Northern Railway -LRB- Great Britain -RRB- on its Derbyshire Extension in 1875-6 , and later again renamed Basford North to avoid confusion with the Midland Railways ' s earlier built station originally named Basford opened in 1848It closed in 1964 .																		
12059532	overhead	avoiding	7	7	5	5	By designing glasses in-house and avoiding the overhead of physical stores , the company is able to lower the cost of its glasses by a significant amount .																		
12070498	synthesis	avoiding	3	3	1	1	By avoiding second-strand synthesis , scAAV can express more quickly , although as a caveat , scAAV can only encode half of the already limited capacity of AAV .																		
12631696	confusion	avoid	10	10	9	9	I know bronze is aes but I want to avoid confusion with coins .																		
12727947	kind	avoid	26	26	22	22	If you are assuming authority over me because you are a man and I am a woman well then all women should avoid Wikipedia and any kind of work on its articles .																		
13554715	unpleasantness	avoid	10	10	8	8	Image use policy -RSB- -RSB- before uploading to avoid any unpleasantness .																		
13800785	competition	avoid	4	4	3	3	In order to avoid competition , some species of infective juveniles are able to judge the quality of a host before penetration .																		
13897224	anything	avoid	20	20	17	17	In other words , switching to this package should in no way be considered a way to avoid or bypass anything , including sanction .																		
14852578	interaction	avoid	7	7	4	4	I suggest you voluntary avoid any unnecessary interaction with Ohnoitsjamie .																		
15006467	system	avoid	15	15	11	11	In the late 1960s , he became a Swiss resident to avoid the British tax system of the time , which heavily taxed the earnings of the wealthy .																		
15239277	quicksort	avoid	18	18	17	17	Introsort is a variant of quicksort that switches to heapsort when a bad case is detected to avoid quicksort ' s worst-case running time .																		
15263582	exhaustion	avoid	27	27	26	26	In this way the boys can practise singing together and learn under the same roof , which allows for greater efficiency and thus also helps to avoid exhaustion of the students .																		
15885121	line	avoid	23	23	19	19	As an undergarment , it combines the functions of a camisole and panties , and may be preferred to avoid a visible panty line .																		
16228467	possibility	avoid	26	26	24	24	Apuuzo and Goldman report the Bush government returned the men to CIA custody three months before the Supreme Court ' s ruling , to avoid the possibility of having to release any information about them .																		
17188830	shitstorm	avoiding	25	25	23	23	I do not think that article needs SPAs , and trying to work out which ones are sleeper socks and which are editors avoiding the shitstorm Murphy tends ot unleash on anyone whose edits he dislikes is probably going to give us a weakness that will be ruthlessly exploited .																		
17482783	measurement	avoid	22	22	19	19	If they were fed roughage the previous day , they should cast it out before being weighed , to avoid an inaccurate measurement .																		
17536820	match-up	avoiding	25	25	18	18	If it is impossible to avoid a match-up that already occurred , then the determination is based on avoiding the most recent , current tournament match-up , regardless of seed .																		
17802320	disruption	avoid	8	8	7	7	I appreciate MastCell ' s effort to avoid disruption , and if the statement filed with the RfAr is disruptive , I ' d certainly defer to the judgment of a clerk or an arbitrator .																		
18438687	airspace	avoid	42	42	40	40	Apparently , the usual flight path for El Al planes headed for South or Southeast Asia is to fly south within Israel to Eilat , then over the Gulf of Aqaba and the Red Sea on the Egyptian side to avoid Saudi airspace .																		
18844396	feedback	avoiding	26	26	23	23	Atta has evolved to change food plants constantly , preventing a colony from completely stripping off leaves and thereby killing trees , thus avoiding negative biological feedback on account of their sheer numbers .																		
18997073	splitting	avoid	24	24	22	22	As part of the science of tree surgery , John Davey patented the method allowing for the bracing of two branches to avoid further splitting where a wound existed at the base .																		
19315623	trial	avoided	13	13	9	9	In exchange for Smith ' s confession , he avoided a death penalty trial that was set for March .																		
19971182	delay	avoid	19	19	18	18	In many cases , airlines authorize the CFMU to make changes in a flight ' s route to avoid delay .																		
23470447	punishment	avoid	25	25	24	24	Both deaths and births were found to have been underreported to the registration system , to maintain rations allocated to the deceased and to avoid punishment for violations of the recent One-Child Policy .																		
24315920	centrality	avoid	29	29	28	28	Egan has been hesitant to classify A Visit from the Goon Squad as either a novel or a short story collection , saying , `` I wanted to avoid centrality .																		
24593686	family	avoid	9	9	7	7	Esther then flees from Mystic Falls to avoid her family .																		
26683392	discovery	avoiding	17	17	16	16	Brest , passing through the rocky passages that sheltered the port during the night and thus avoiding discovery by the regular Inshore Squadron .																		
26747624	vulnerability	avoid	44	44	42	42	Bras i lia From 1960 , moved from Rio de Janeiro because of overcrowding , to encourage inland growth , to make the location of the capital more regionally neutral as laid out in the Brazilian constitution in 1891 , and to avoid the vulnerability to attacks by sea .																		
28362423	evangelicalism	avoid	29	29	23	23	Historian Perry Bush , in his centennial history of the college , argues that Bluffton ' s distinctive religious orientation has been to avoid both secularization and generic American evangelicalism .																		
28496124	possibility	avoid	35	35	33	33	Hedges World Series Cup at the MCG in 1981 when Australian bowler Trevor Chappell , under orders from his captain and brother Greg Chappell , rolled the final ball along the ground to avoid the possibility of it being hit for the six runs that New Zealand needed to tie the match .																		
29294609	prosecution	avoid	4	4	3	3	He manages to avoid prosecution for his crimes because an FBI counter-terrorism agent named Kristos Koutris tips him off if a criminal investigation gets too close .																		
29532723	repetition	avoid	13	13	10	10	Gr u nbaum points out that this is solely to avoid the endless repetition of the word `` convex '' , and that the discussion should throughout be understood as applying only to the convex variety .																		
29781931	amount	avoiding	11	11	8	8	From a practical standpoint , such issues as avoiding an excessive amount of blank tape at the end of one side -LRB- which requires careful planning of the length of each side of the mix -RRB- and reducing the audible click between songs -LRB- which requires mastery of the pause button on the cassette recorder -RRB- have been identified as part of the shared experience of mixtape aficionados .																		
30623393	contact	avoids	26	26	24	24	For this reason , as well as because of feelings of betrayal at not telling him of the nature of the tech , he avoids all contact with Elric , despite his failing health and the pain separation causes both of them .																		
33061036	predation	avoid	8	8	7	7	Juvenile sharks remain in shallow water to avoid predation by larger adults .																		
33600974	situation	avoid	23	23	21	21	It is extremely important for normal editors to be able do as many tasks as is possible and safe , to avoid a situation where we creating an elite that effectively rules over the wiki .																		
33657401	capture	avoid	4	4	3	3	It managed to avoid capture by the Red Army and surrendered to US forces at Hohenfurth on 10 May 1945 .																		
33725140	pain	avoid	8	8	7	7	It may also be a coward to avoid pain - that ' s how pack leadership is given to another .																		
34734764	embarrassment	avoid	29	29	28	28	It would be announced that he had died of his previous injuries , he would receive a hero ' s burial , and Hitler ' s regime would avoid embarrassment .																		
34829340	traffic	avoid	11	11	8	8	IVR and Voicemail systems are installed locally to avoid high-bandwidth voice traffic between the platform in Belgium and MVNOs in other countries .																		
36047154	patronage	avoid	24	24	21	21	His personal involvement in the recruitment process led to high esprit de corps in the Forest Service and allowed him to avoid partisan political patronage .																		
37370873	attempt	avoids	13	13	10	10	Later that day the group does some tobogganing and narrowly avoids an assassination attempt by Findo Gask , thanks to Pick ' s last-minute warning .																		
37675322	controversy	avoid	17	17	15	15	Lidwell did not patent his invention and chose to remain anonymous for many years to avoid public controversy , and Hyman ' s machine did not gain general acceptance from the medical community , which opposed him in his attempts to popularise the use of his version of the invention .																		
38243051	debate	avoid	20	20	16	16	McKinley could have withdrawn the nomination , or pressure could have been put on Sherman to avoid an embarrassing confirmation debate in the Senate .																		
38248693	affliction	avoid	5	5	3	3	McCoy manages to avoid the affliction and finds that the water on Psi 2000 has a complex chain of molecules , which , once in the bloodstream , affects people in a similar way to alcohol , depressing the centers of judgment and self-control .																		
38317643	connection	avoids	9	9	7	7	It might bear mentioning that the film avoids the connection , but it is not appropriate for us to mention it in the fashion quoted above .																		
38524554	OR	avoids	9	9	8	8	I tried to do it a way that avoids OR .																		
38538988	synthesis	avoid	9	9	8	8	It seems like a very basic step to avoid synthesis .																		
39852574	trouble	avoid	7	7	6	6	Merlin goes into hiding , to avoid trouble .																		
40550820	stroke	avoid	17	17	15	15	Mayor Michael Bloomberg advised residents to open their windows , drink plenty of liquids to avoid heat stroke in the heat , and not to forget their pets .																		
40610981	relegation	avoided	18	18	17	17	May was ever-present during his time at Barnet , making eleven appearances , as the club narrowly avoided relegation on the last day of the season .																		
42331584	POV	avoid	23	23	22	22	The articles may be vaguely similar in many ways , and I appreciate the good intention of nominating them all together to avoid POV pushing , but this is clearly not a case of appropriate bundling in an AfD .																		
42640436	confusion	avoid	20	20	19	19	The band was then known as Breach , however the band members changed the band name to Coalesce to avoid confusion with a Swedish band of the same name .																		
43400820	coverage	avoid	14	14	11	11	In this case , the service is made private either to avoid unwanted media coverage -LRB- especially with a crime victim -RRB- ; or to avoid unwanted intrusion -LRB- especially if the deceased was convicted of murder or sexual assault -RRB- .																		
43527045	time	avoid	42	42	40	40	Prior to being a judge , Owen also did time as a lawyer , which came in handy to help Jane out on a case that the two would later learn was set up by Jane ' s friend to avoid jail time .																		
44210975	sprawl	avoid	19	19	18	18	Smart growth is an urban planning and transportation theory that concentrates growth in compact walkable urban centers to avoid sprawl .																		
44222597	liability	avoid	39	39	37	37	Smaller merchants and service providers are not required to explicitly validate compliance with each of the controls prescribed by the PCI DSS although these organizations must still implement all controls in order to maintain safe harbour and avoid potential liability in the event of fraud associated with theft of cardholder data .																		
45194922	waterfall	avoid	6	6	3	3	The boats narrowly avoid the dramatic waterfall , Schweitzer Falls , and turn down Africa ' s Nile river where they pass between two African Elephants , and large termite mounds .																		
45286486	slowdown	avoid	35	35	25	25	The BRICKS network infrastructure uses the Internet as a backbone , and is made of decentralized BRICKS Nodes -LRB- BNode -RRB- , in order to avoid central points whose failure or overload could stop or slowdown the whole Network .																		
45863604	impact	avoid	5	5	2	2	Plants can avoid the full impact of low temperature by altering their microclimate .																		
45865167	loss	avoid	28	28	26	26	Plants such as acacia trees , palms , succulents , spiny shrubs , and grasses have adapted to the arid conditions , by growing lower to avoid water loss by strong winds , by storing water in their thick stems to use it in dry periods , by having long roots that travel horizontally to reach the maximum area of water and to find any surface moisture and by having small thick leaves or needles to prevent water loss by evapo-transpiration .																		
48326059	involvement	avoided	10	10	9	9	Originally , the sharifs of the Hejaz had generally avoided involvement in public life .																		
49193416	weight	avoid	12	12	10	10	Of course the possibilities are endless , and we must avoid undue weight .																		
49719491	arbitration	avoided	8	8	7	7	On December 12 , 2011 , Kottaras avoided arbitration by signing a one-year deal .																		
50779262	election	avoided	15	15	12	12	News and Courier , faced no opposition from South Carolina Republicans and avoided a primary election .																		
51146265	arrest	avoid	4	4	3	3	NAXA building to avoid arrest and is assumed dead .																		
51625545	issue	avoiding	11	11	9	9	One technique for freeing the stuck pipe , or avoiding the issue to begin with , is to rotate the pipe string while pulling out of the hole .																		
51707796	repression	avoid	25	25	24	24	On June 20 , Eugenie Niboyet , discouraged and hurt , ceased publication of The Voice of Women , and the feminists dispersed to avoid repression .																		
52038214	spinach	avoid	14	14	11	11	On September 17 , the United States expanded the warning to avoid all fresh spinach .																		
54548561	penalty	avoid	13	13	10	10	Shinriji intentionally stole 1 ryo less than 10 ryo to avoid the death penalty .																		
54599458	shock	avoid	19	19	17	17	Shearn -LRB- 1962 -RRB- operantly trained human subjects to increase their heart rates by 5 beats-per-minute to avoid electric shock .																		
57204158	discomfort	avoids	12	12	10	10	Some students are more comfortable with this paradigm as it avoids the discomfort of public speaking .																		
58009153	3RR	avoid	22	22	21	21	The disruption has been bad enough to get you into 3RR territory and their use of sockpuppets allows them to technically avoid 3RR , so I think that the SPI report is worth it .																		
58535166	future	avoid	21	21	18	18	The Fool rejoices that Fitz is alive beyond all hope and thinks they may yet be able to avoid the dark future he has foreseen .																		
59045950	voice	avoid	21	21	19	19	The melody is not sung by the tenor or bass , except for an infrequent note or two to avoid awkward voice leading , in tags or codas , or when some appropriate embellishing effect can be created .																		
59578189	lawsuit	avoid	15	15	13	13	The manufacturer wants you to look at the warnings , if only to avoid a lawsuit .																		
59758467	repetition	avoid	4	4	2	2	That will avoid any repetition of the situation earlier today where his rapid-fire edits were rollbacked by admins , and he promptly reverted the reverts .																		
60267955	attack	avoid	28	28	27	27	Tanaka was targeted by the protesters , who were critical of his support for cooperation with the military authorities that operated the camp and was able to avoid attack by donning a disguise .																		
60757579	escape	avoid	16	16	13	13	Strauss is caught up in a student protest ; he and Carla Donner avoid arrest and escape to the Vienna Woods , where he is inspired to create the waltz ' Tales from the Vienna Woods ' .																		
61823619	stretch	avoiding	25	25	22	22	The cut was dug between 1930 and 1935 , taking the river on a straight course between Weybridge and Walton , and avoiding a meandering stretch past Shepperton and Lower Halliford .																		
62192158	relegation	avoiding	11	11	10	10	The club started off the 1960s in bad shape just avoiding relegation with 3 more points than Club Celaya .																		
62489002	taxation	avoiding	16	16	14	14	The purpose of this designation is to reduce or eliminate corporate tax , thus avoiding double taxation of owner income .																		
62911799	confusion	avoid	10	10	9	9	The Riders changed their name to the Texans to avoid confusion with the Ottawa Rough Riders and Saskatchewan Roughriders .																		
63558020	friction	avoiding	6	6	5	5	The hair is vital to avoiding friction and creating lubrication in joints , but is not necessary for the head , as it is not a joint but a region of great heat loss .																		
63702324	fleet	avoid	18	18	16	16	The journey parallel to the equator was carried out with just one small course correction to avoid a fleet of fishing boats near to the coast of South America .																		
63759076	fire	avoid	12	12	9	9	The Jade Emperor would be deceived and everyone would avoid the disastrous fire .																		
63885337	kind	avoid	12	12	10	10	The hockey wikiproject can discuss and vote a rule to avoid any kind of mention of The Guardian Project in the hockey articles .																		
64048908	money	avoided	12	12	9	9	The general public , accustomed to metallic currency , avoided the paper money .																		
64915446	duplication	avoid	2	2	1	1	To avoid duplication of effort , I propose that the ArbCom case will address not only the `` legal threats by proxy '' -LRB- my wording -RRB- , but also the accusations Mr .																		